"","subject","item","list","phrase","word","raw_rt","sentence","removed_rt","subject2","rt","accessible_G","inaccessible_G","accessible","inaccessible"
"67704",19,15,"binding4","5","herself",877,"Mr. Williams heard that the king wrote about herself in the letter to the president.",877,"19/5",877,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"81294",22,15,"binding4","5","herself",437,"Mr. Williams heard that the king wrote about herself in the letter to the president.",437,"22/5",437,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"84940",24,15,"binding4","5","herself",569,"Mr. Williams heard that the king wrote about herself in the letter to the president.",569,"24/5",569,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"91849",25,15,"binding4","5","herself",529,"Mr. Williams heard that the king wrote about herself in the letter to the president.",529,"25/5",529,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"98566",28,15,"binding4","5","herself",630,"Mr. Williams heard that the king wrote about herself in the letter to the president.",630,"28/5",630,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"104164",30,15,"binding4","5","herself",582,"Mr. Williams heard that the king wrote about herself in the letter to the president.",582,"30/5",582,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"120525",35,15,"binding4","5","herself",628,"Mr. Williams heard that the king wrote about herself in the letter to the president.",628,"35/5",628,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"123051",36,15,"binding4","5","herself",581,"Mr. Williams heard that the king wrote about herself in the letter to the president.",581,"36/5",581,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"143981",44,15,"binding4","5","herself",541,"Mr. Williams heard that the king wrote about herself in the letter to the president.",541,"44/5",541,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"15303",1,16,"binding1","5","himself",804,"Mr. Thomas said that the old man gave himself some time to relax after work.",804,"1/5",804,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"28010",4,16,"binding1","5","himself",391,"Mr. Thomas said that the old man gave himself some time to relax after work.",391,"4/5",391,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"34189",6,16,"binding1","5","himself",469,"Mr. Thomas said that the old man gave himself some time to relax after work.",469,"6/5",469,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"42272",9,16,"binding1","5","himself",411,"Mr. Thomas said that the old man gave himself some time to relax after work.",411,"9/5",411,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"49503",12,16,"binding1","5","himself",564,"Mr. Thomas said that the old man gave himself some time to relax after work.",564,"12/5",564,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"59103",16,16,"binding1","5","himself",421,"Mr. Thomas said that the old man gave himself some time to relax after work.",421,"16/5",421,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"67347",19,16,"binding1","5","himself",996,"Mr. Thomas said that the old man gave himself some time to relax after work.",996,"19/5",996,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"81231",22,16,"binding1","5","himself",325,"Mr. Thomas said that the old man gave himself some time to relax after work.",325,"22/5",325,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"85864",24,16,"binding1","5","himself",421,"Mr. Thomas said that the old man gave himself some time to relax after work.",421,"24/5",421,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"90568",25,16,"binding1","5","himself",664,"Mr. Thomas said that the old man gave himself some time to relax after work.",664,"25/5",664,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"99553",28,16,"binding1","5","himself",519,"Mr. Thomas said that the old man gave himself some time to relax after work.",519,"28/5",519,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"103996",30,16,"binding1","5","himself",549,"Mr. Thomas said that the old man gave himself some time to relax after work.",549,"30/5",549,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"120630",35,16,"binding1","5","himself",504,"Mr. Thomas said that the old man gave himself some time to relax after work.",504,"35/5",504,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"122946",36,16,"binding1","5","himself",498,"Mr. Thomas said that the old man gave himself some time to relax after work.",498,"36/5",498,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"144716",44,16,"binding1","5","himself",639,"Mr. Thomas said that the old man gave himself some time to relax after work.",639,"44/5",639,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"23364",2,16,"binding2","5","himself",575,"Miss Rose said that the old man gave himself some time to relax after work.",575,"2/5",575,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"63085",17,16,"binding2","5","himself",386,"Miss Rose said that the old man gave himself some time to relax after work.",386,"17/5",386,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"96565",27,16,"binding2","5","himself",407,"Miss Rose said that the old man gave himself some time to relax after work.",407,"27/5",407,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"107194",31,16,"binding2","5","himself",829,"Miss Rose said that the old man gave himself some time to relax after work.",829,"31/5",829,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"115879",33,16,"binding2","5","himself",626,"Miss Rose said that the old man gave himself some time to relax after work.",626,"33/5",626,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"118741",34,16,"binding2","5","himself",513,"Miss Rose said that the old man gave himself some time to relax after work.",513,"34/5",513,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"161308",48,16,"binding2","5","himself",189,"Miss Rose said that the old man gave himself some time to relax after work.",189,"48/5",189,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"163624",49,16,"binding2","5","himself",410,"Miss Rose said that the old man gave himself some time to relax after work.",410,"49/5",410,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"25344",3,16,"binding3","5","herself",530,"Miss Rose said that the old man gave herself some time to relax after work.",530,"3/5",530,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"29451",5,16,"binding3","5","herself",1106,"Miss Rose said that the old man gave herself some time to relax after work.",1106,"5/5",1106,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"36659",7,16,"binding3","5","herself",412,"Miss Rose said that the old man gave herself some time to relax after work.",412,"7/5",412,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"37358",8,16,"binding3","5","herself",325,"Miss Rose said that the old man gave herself some time to relax after work.",325,"8/5",325,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"46010",11,16,"binding3","5","herself",502,"Miss Rose said that the old man gave herself some time to relax after work.",502,"11/5",502,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"72427",20,16,"binding3","5","herself",362,"Miss Rose said that the old man gave herself some time to relax after work.",362,"20/5",362,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"94256",26,16,"binding3","5","herself",378,"Miss Rose said that the old man gave herself some time to relax after work.",378,"26/5",378,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"102870",29,16,"binding3","5","herself",479,"Miss Rose said that the old man gave herself some time to relax after work.",479,"29/5",479,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"110540",32,16,"binding3","5","herself",560,"Miss Rose said that the old man gave herself some time to relax after work.",560,"32/5",560,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"125122",37,16,"binding3","5","herself",853,"Miss Rose said that the old man gave herself some time to relax after work.",853,"37/5",853,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"129154",38,16,"binding3","5","herself",295,"Miss Rose said that the old man gave herself some time to relax after work.",295,"38/5",295,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"134850",40,16,"binding3","5","herself",1237,"Miss Rose said that the old man gave herself some time to relax after work.",1237,"40/5",1237,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"137096",41,16,"binding3","5","herself",490,"Miss Rose said that the old man gave herself some time to relax after work.",490,"41/5",490,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"148089",45,16,"binding3","5","herself",690,"Miss Rose said that the old man gave herself some time to relax after work.",690,"45/5",690,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"152449",46,16,"binding3","5","herself",494,"Miss Rose said that the old man gave herself some time to relax after work.",494,"46/5",494,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"155864",47,16,"binding3","5","herself",847,"Miss Rose said that the old man gave herself some time to relax after work.",847,"47/5",847,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"44939",10,16,"binding4","5","herself",194,"Mr. Thomas said that the old man gave herself some time to relax after work.",194,"10/5",194,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"51406",13,16,"binding4","5","herself",371,"Mr. Thomas said that the old man gave herself some time to relax after work.",371,"13/5",371,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"55031",14,16,"binding4","5","herself",543,"Mr. Thomas said that the old man gave herself some time to relax after work.",543,"14/5",543,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"57410",15,16,"binding4","5","herself",540,"Mr. Thomas said that the old man gave herself some time to relax after work.",540,"15/5",540,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"65297",18,16,"binding4","5","herself",399,"Mr. Thomas said that the old man gave herself some time to relax after work.",399,"18/5",399,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"75325",21,16,"binding4","5","herself",490,"Mr. Thomas said that the old man gave herself some time to relax after work.",490,"21/5",490,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"84556",23,16,"binding4","5","herself",556,"Mr. Thomas said that the old man gave herself some time to relax after work.",556,"23/5",556,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"131897",39,16,"binding4","5","herself",511,"Mr. Thomas said that the old man gave herself some time to relax after work.",511,"39/5",511,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"138579",42,16,"binding4","5","herself",598,"Mr. Thomas said that the old man gave herself some time to relax after work.",598,"42/5",598,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"140461",43,16,"binding4","5","herself",569,"Mr. Thomas said that the old man gave herself some time to relax after work.",569,"43/5",569,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"44624",10,17,"binding1","5","himself",225,"Mr. George noticed that the king talked about himself happily on television.",225,"10/5",225,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"51616",13,17,"binding1","5","himself",645,"Mr. George noticed that the king talked about himself happily on television.",645,"13/5",645,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"55241",14,17,"binding1","5","himself",427,"Mr. George noticed that the king talked about himself happily on television.",427,"14/5",427,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"56717",15,17,"binding1","5","himself",1418,"Mr. George noticed that the king talked about himself happily on television.",1418,"15/5",1418,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"65885",18,17,"binding1","5","himself",464,"Mr. George noticed that the king talked about himself happily on television.",464,"18/5",464,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"75745",21,17,"binding1","5","himself",594,"Mr. George noticed that the king talked about himself happily on television.",594,"21/5",594,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"82351",23,17,"binding1","5","himself",723,"Mr. George noticed that the king talked about himself happily on television.",723,"23/5",723,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"131582",39,17,"binding1","5","himself",751,"Mr. George noticed that the king talked about himself happily on television.",751,"39/5",751,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"138999",42,17,"binding1","5","himself",543,"Mr. George noticed that the king talked about himself happily on television.",543,"42/5",543,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"142183",43,17,"binding1","5","himself",504,"Mr. George noticed that the king talked about himself happily on television.",504,"43/5",504,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"14001",1,17,"binding2","5","himself",555,"Miss Bell noticed that the king talked about himself happily on television.",555,"1/5",555,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"27401",4,17,"binding2","5","himself",514,"Miss Bell noticed that the king talked about himself happily on television.",514,"4/5",514,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"34126",6,17,"binding2","5","himself",531,"Miss Bell noticed that the king talked about himself happily on television.",531,"6/5",531,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"40214",9,17,"binding2","5","himself",639,"Miss Bell noticed that the king talked about himself happily on television.",639,"9/5",639,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"48684",12,17,"binding2","5","himself",514,"Miss Bell noticed that the king talked about himself happily on television.",514,"12/5",514,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"58662",16,17,"binding2","5","himself",1067,"Miss Bell noticed that the king talked about himself happily on television.",1067,"16/5",1067,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"68565",19,17,"binding2","5","himself",513,"Miss Bell noticed that the king talked about himself happily on television.",513,"19/5",513,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"81399",22,17,"binding2","5","himself",665,"Miss Bell noticed that the king talked about himself happily on television.",665,"22/5",665,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"86977",24,17,"binding2","5","himself",509,"Miss Bell noticed that the king talked about himself happily on television.",509,"24/5",509,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"91261",25,17,"binding2","5","himself",455,"Miss Bell noticed that the king talked about himself happily on television.",455,"25/5",455,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"98125",28,17,"binding2","5","himself",697,"Miss Bell noticed that the king talked about himself happily on television.",697,"28/5",697,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
