"","subject","item","list","phrase","word","raw_rt","sentence","removed_rt","subject2","rt","accessible_G","inaccessible_G","accessible","inaccessible"
"72428",20,16,"binding3","6","some time to relax",1310,"Miss Rose said that the old man gave herself some time to relax after work.",1310,"20/6",1310,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"94257",26,16,"binding3","6","some time to relax",1211,"Miss Rose said that the old man gave herself some time to relax after work.",1211,"26/6",1211,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"102871",29,16,"binding3","6","some time to relax",1690,"Miss Rose said that the old man gave herself some time to relax after work.",1690,"29/6",1690,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"110541",32,16,"binding3","6","some time to relax",1150,"Miss Rose said that the old man gave herself some time to relax after work.",1150,"32/6",1150,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"125123",37,16,"binding3","6","some time to relax",1474,"Miss Rose said that the old man gave herself some time to relax after work.",1474,"37/6",1474,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"129155",38,16,"binding3","6","some time to relax",438,"Miss Rose said that the old man gave herself some time to relax after work.",438,"38/6",438,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"134851",40,16,"binding3","6","some time to relax",2144,"Miss Rose said that the old man gave herself some time to relax after work.",2144,"40/6",2144,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"137097",41,16,"binding3","6","some time to relax",1733,"Miss Rose said that the old man gave herself some time to relax after work.",1733,"41/6",1733,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"148090",45,16,"binding3","6","some time to relax",813,"Miss Rose said that the old man gave herself some time to relax after work.",813,"45/6",813,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"152450",46,16,"binding3","6","some time to relax",1341,"Miss Rose said that the old man gave herself some time to relax after work.",1341,"46/6",1341,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"155865",47,16,"binding3","6","some time to relax",2498,"Miss Rose said that the old man gave herself some time to relax after work.",2498,"47/6",NA,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"44940",10,16,"binding4","6","some time to relax",223,"Mr. Thomas said that the old man gave herself some time to relax after work.",223,"10/6",223,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"51407",13,16,"binding4","6","some time to relax",1246,"Mr. Thomas said that the old man gave herself some time to relax after work.",1246,"13/6",1246,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"55032",14,16,"binding4","6","some time to relax",1457,"Mr. Thomas said that the old man gave herself some time to relax after work.",1457,"14/6",1457,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"57411",15,16,"binding4","6","some time to relax",1922,"Mr. Thomas said that the old man gave herself some time to relax after work.",1922,"15/6",1922,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"65298",18,16,"binding4","6","some time to relax",1639,"Mr. Thomas said that the old man gave herself some time to relax after work.",1639,"18/6",1639,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"75326",21,16,"binding4","6","some time to relax",1620,"Mr. Thomas said that the old man gave herself some time to relax after work.",1620,"21/6",NA,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"84557",23,16,"binding4","6","some time to relax",2276,"Mr. Thomas said that the old man gave herself some time to relax after work.",2276,"23/6",2276,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"131898",39,16,"binding4","6","some time to relax",1058,"Mr. Thomas said that the old man gave herself some time to relax after work.",1058,"39/6",1058,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"138580",42,16,"binding4","6","some time to relax",2136,"Mr. Thomas said that the old man gave herself some time to relax after work.",2136,"42/6",2136,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"140462",43,16,"binding4","6","some time to relax",1026,"Mr. Thomas said that the old man gave herself some time to relax after work.",1026,"43/6",1026,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"44625",10,17,"binding1","6","happily",198,"Mr. George noticed that the king talked about himself happily on television.",198,"10/6",198,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"51617",13,17,"binding1","6","happily",492,"Mr. George noticed that the king talked about himself happily on television.",492,"13/6",492,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"55242",14,17,"binding1","6","happily",474,"Mr. George noticed that the king talked about himself happily on television.",474,"14/6",474,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"56718",15,17,"binding1","6","happily",956,"Mr. George noticed that the king talked about himself happily on television.",956,"15/6",956,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"65886",18,17,"binding1","6","happily",632,"Mr. George noticed that the king talked about himself happily on television.",632,"18/6",632,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"75746",21,17,"binding1","6","happily",597,"Mr. George noticed that the king talked about himself happily on television.",597,"21/6",597,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"82352",23,17,"binding1","6","happily",603,"Mr. George noticed that the king talked about himself happily on television.",603,"23/6",603,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"131583",39,17,"binding1","6","happily",496,"Mr. George noticed that the king talked about himself happily on television.",496,"39/6",496,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"139000",42,17,"binding1","6","happily",429,"Mr. George noticed that the king talked about himself happily on television.",429,"42/6",429,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"142184",43,17,"binding1","6","happily",361,"Mr. George noticed that the king talked about himself happily on television.",361,"43/6",361,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"14002",1,17,"binding2","6","happily",581,"Miss Bell noticed that the king talked about himself happily on television.",581,"1/6",581,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"27402",4,17,"binding2","6","happily",498,"Miss Bell noticed that the king talked about himself happily on television.",498,"4/6",498,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"34127",6,17,"binding2","6","happily",408,"Miss Bell noticed that the king talked about himself happily on television.",408,"6/6",408,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"40215",9,17,"binding2","6","happily",556,"Miss Bell noticed that the king talked about himself happily on television.",556,"9/6",556,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"48685",12,17,"binding2","6","happily",383,"Miss Bell noticed that the king talked about himself happily on television.",383,"12/6",383,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"58663",16,17,"binding2","6","happily",651,"Miss Bell noticed that the king talked about himself happily on television.",651,"16/6",651,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"68566",19,17,"binding2","6","happily",538,"Miss Bell noticed that the king talked about himself happily on television.",538,"19/6",538,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"81400",22,17,"binding2","6","happily",617,"Miss Bell noticed that the king talked about himself happily on television.",617,"22/6",617,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"86978",24,17,"binding2","6","happily",392,"Miss Bell noticed that the king talked about himself happily on television.",392,"24/6",392,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"91262",25,17,"binding2","6","happily",428,"Miss Bell noticed that the king talked about himself happily on television.",428,"25/6",428,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"98126",28,17,"binding2","6","happily",671,"Miss Bell noticed that the king talked about himself happily on television.",671,"28/6",671,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"103934",30,17,"binding2","6","happily",652,"Miss Bell noticed that the king talked about himself happily on television.",652,"30/6",652,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"121051",35,17,"binding2","6","happily",703,"Miss Bell noticed that the king talked about himself happily on television.",703,"35/6",703,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"124123",36,17,"binding2","6","happily",519,"Miss Bell noticed that the king talked about himself happily on television.",519,"36/6",519,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"143310",44,17,"binding2","6","happily",753,"Miss Bell noticed that the king talked about himself happily on television.",753,"44/6",753,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"23638",2,17,"binding3","6","happily",475,"Miss Bell noticed that the king talked about herself happily on television.",475,"2/6",475,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"61574",17,17,"binding3","6","happily",491,"Miss Bell noticed that the king talked about herself happily on television.",491,"17/6",491,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"96251",27,17,"binding3","6","happily",784,"Miss Bell noticed that the king talked about herself happily on television.",784,"27/6",784,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"108077",31,17,"binding3","6","happily",485,"Miss Bell noticed that the king talked about herself happily on television.",485,"31/6",485,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"114977",33,17,"binding3","6","happily",1189,"Miss Bell noticed that the king talked about herself happily on television.",1189,"33/6",1189,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"116831",34,17,"binding3","6","happily",689,"Miss Bell noticed that the king talked about herself happily on television.",689,"34/6",689,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"160196",48,17,"binding3","6","happily",664,"Miss Bell noticed that the king talked about herself happily on television.",664,"48/6",664,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"161483",49,17,"binding3","6","happily",747,"Miss Bell noticed that the king talked about herself happily on television.",747,"49/6",747,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"24820",3,17,"binding4","6","happily",476,"Mr. George noticed that the king talked about herself happily on television.",476,"3/6",476,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"31216",5,17,"binding4","6","happily",317,"Mr. George noticed that the king talked about herself happily on television.",317,"5/6",317,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"34518",7,17,"binding4","6","happily",549,"Mr. George noticed that the king talked about herself happily on television.",549,"7/6",549,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"38661",8,17,"binding4","6","happily",361,"Mr. George noticed that the king talked about herself happily on television.",361,"8/6",361,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"45864",11,17,"binding4","6","happily",408,"Mr. George noticed that the king talked about herself happily on television.",408,"11/6",408,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"73982",20,17,"binding4","6","happily",605,"Mr. George noticed that the king talked about herself happily on television.",605,"20/6",605,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"94047",26,17,"binding4","6","happily",473,"Mr. George noticed that the king talked about herself happily on television.",473,"26/6",473,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"102577",29,17,"binding4","6","happily",392,"Mr. George noticed that the king talked about herself happily on television.",392,"29/6",392,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"109722",32,17,"binding4","6","happily",552,"Mr. George noticed that the king talked about herself happily on television.",552,"32/6",552,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"125060",37,17,"binding4","6","happily",715,"Mr. George noticed that the king talked about herself happily on television.",715,"37/6",715,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"128336",38,17,"binding4","6","happily",681,"Mr. George noticed that the king talked about herself happily on television.",681,"38/6",681,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"134368",40,17,"binding4","6","happily",717,"Mr. George noticed that the king talked about herself happily on television.",717,"40/6",717,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"136551",41,17,"binding4","6","happily",755,"Mr. George noticed that the king talked about herself happily on television.",755,"41/6",755,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"147355",45,17,"binding4","6","happily",644,"Mr. George noticed that the king talked about herself happily on television.",644,"45/6",644,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"151211",46,17,"binding4","6","happily",788,"Mr. George noticed that the king talked about herself happily on television.",788,"46/6",788,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"154059",47,17,"binding4","6","happily",586,"Mr. George noticed that the king talked about herself happily on television.",586,"47/6",586,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"26269",3,18,"binding1","6","with a tool",656,"Mr. James said that the young man cut himself with a tool during the art class.",656,"3/6",656,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"29746",5,18,"binding1","6","with a tool",1200,"Mr. James said that the young man cut himself with a tool during the art class.",1200,"5/6",1200,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"36513",7,18,"binding1","6","with a tool",437,"Mr. James said that the young man cut himself with a tool during the art class.",437,"7/6",437,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"38829",8,18,"binding1","6","with a tool",448,"Mr. James said that the young man cut himself with a tool during the art class.",448,"8/6",448,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"47292",11,18,"binding1","6","with a tool",690,"Mr. James said that the young man cut himself with a tool during the art class.",690,"11/6",690,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
