"","subject","item","list","phrase","word","rt","sentence","accessible_G","inaccessible_G","accessible","inaccessible"
"51406",13,16,"binding4","5","herself",371,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"51407",13,16,"binding4","6","some time to relax",1246,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"51408",13,16,"binding4","7","after work.",624,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"55014",14,16,"binding4","1","Mr. Thomas",681,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"55028",14,16,"binding4","2","said that",721,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"55029",14,16,"binding4","3","the old man",716,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"55030",14,16,"binding4","4","gave",657,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"55031",14,16,"binding4","5","herself",543,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"55032",14,16,"binding4","6","some time to relax",1457,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"55033",14,16,"binding4","7","after work.",607,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"57406",15,16,"binding4","1","Mr. Thomas",423,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"57407",15,16,"binding4","2","said that",478,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"57408",15,16,"binding4","3","the old man",760,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"57409",15,16,"binding4","4","gave",635,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"57410",15,16,"binding4","5","herself",540,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"57411",15,16,"binding4","6","some time to relax",1922,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"57412",15,16,"binding4","7","after work.",510,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"65293",18,16,"binding4","1","Mr. Thomas",1260,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"65294",18,16,"binding4","2","said that",901,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"65295",18,16,"binding4","3","the old man",754,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"65296",18,16,"binding4","4","gave",677,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"65297",18,16,"binding4","5","herself",399,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"65298",18,16,"binding4","6","some time to relax",1639,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"65299",18,16,"binding4","7","after work.",917,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"75321",21,16,"binding4","1","Mr. Thomas",589,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"75322",21,16,"binding4","2","said that",508,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"75323",21,16,"binding4","3","the old man",862,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"75324",21,16,"binding4","4","gave",1232,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"75325",21,16,"binding4","5","herself",490,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"75326",21,16,"binding4","6","some time to relax",1620,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"75327",21,16,"binding4","7","after work.",469,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"84552",23,16,"binding4","1","Mr. Thomas",800,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"84553",23,16,"binding4","2","said that",660,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"84554",23,16,"binding4","3","the old man",800,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"84555",23,16,"binding4","4","gave",781,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"84556",23,16,"binding4","5","herself",556,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"84557",23,16,"binding4","6","some time to relax",2276,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"84558",23,16,"binding4","7","after work.",688,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"131893",39,16,"binding4","1","Mr. Thomas",2513,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"131894",39,16,"binding4","2","said that",1832,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"131895",39,16,"binding4","3","the old man",846,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"131896",39,16,"binding4","4","gave",633,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"131897",39,16,"binding4","5","herself",511,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"131898",39,16,"binding4","6","some time to relax",1058,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"131899",39,16,"binding4","7","after work.",350,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"138562",42,16,"binding4","1","Mr. Thomas",3750,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"138576",42,16,"binding4","2","said that",1577,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"138577",42,16,"binding4","3","the old man",1380,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"138578",42,16,"binding4","4","gave",861,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"138579",42,16,"binding4","5","herself",598,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"138580",42,16,"binding4","6","some time to relax",2136,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"138581",42,16,"binding4","7","after work.",792,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"140444",43,16,"binding4","1","Mr. Thomas",498,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"140458",43,16,"binding4","2","said that",911,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"140459",43,16,"binding4","3","the old man",686,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"140460",43,16,"binding4","4","gave",849,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"140461",43,16,"binding4","5","herself",569,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"140462",43,16,"binding4","6","some time to relax",1026,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"140463",43,16,"binding4","7","after work.",534,"Mr. Thomas said that the old man gave herself some time to relax after work.","Accessible_Mismatch","Inaccessible_Mismatch","0.5","0.5"
"44620",10,17,"binding1","1","Mr. George",174,"Mr. George noticed that the king talked about himself happily on television.","Accessible_Match","Inaccessible_Match","-0.5","-0.5"
"44621",10,17,"binding1","2","noticed that",234,"Mr. George noticed that the king talked about himself happily on television.","Accessible_Match","Inaccessible_Match","-0.5","-0.5"
"44622",10,17,"binding1","3","the king",93,"Mr. George noticed that the king talked about himself happily on television.","Accessible_Match","Inaccessible_Match","-0.5","-0.5"
"44623",10,17,"binding1","4","talked about",443,"Mr. George noticed that the king talked about himself happily on television.","Accessible_Match","Inaccessible_Match","-0.5","-0.5"
"44624",10,17,"binding1","5","himself",225,"Mr. George noticed that the king talked about himself happily on television.","Accessible_Match","Inaccessible_Match","-0.5","-0.5"
"44625",10,17,"binding1","6","happily",198,"Mr. George noticed that the king talked about himself happily on television.","Accessible_Match","Inaccessible_Match","-0.5","-0.5"
"44626",10,17,"binding1","7","on television.",276,"Mr. George noticed that the king talked about himself happily on television.","Accessible_Match","Inaccessible_Match","-0.5","-0.5"
"51599",13,17,"binding1","1","Mr. George",862,"Mr. George noticed that the king talked about himself happily on television.","Accessible_Match","Inaccessible_Match","-0.5","-0.5"
"51613",13,17,"binding1","2","noticed that",1205,"Mr. George noticed that the king talked about himself happily on television.","Accessible_Match","Inaccessible_Match","-0.5","-0.5"
"51614",13,17,"binding1","3","the king",818,"Mr. George noticed that the king talked about himself happily on television.","Accessible_Match","Inaccessible_Match","-0.5","-0.5"
"51615",13,17,"binding1","4","talked about",1086,"Mr. George noticed that the king talked about himself happily on television.","Accessible_Match","Inaccessible_Match","-0.5","-0.5"
